,Image_Name,Area_avg,Area_max,Area_std,Aspect_ratio_avg,Roundness_avg,Roundness_std,Max angle,Uniqueness_avg,Uniqueness_std,Pore counts,RDF025,pc1,pc2,pc3,pore%,Sample,Power,Speed,Energy_Density,Normalized_Enthalpy,mu,sigma,skewness,kurtosis,Simulation temperature skeweness,Simulation length,Simulation width,Simulation depth,Simulation ratio
272,23_3_2,105.33,564.151,95.04,1.31,0.852,0.066,112.0,0.79,0.229,101.0,61.95,0.4201848220394744,-0.001463312902625,-0.0018786023654822,0.39916666666666,23,100.0,1000.0,47.61904762,5.629473017,816.4722963600948,23.73472072292482,-0.3729592600982944,0.8850353267732491,1.4336440966251889,0.000257999,0.00010042814,4.632171e-05,2.5689911214127834
271,23_3_1,106.631,405.268,86.54,1.335,0.839,0.088,119.0,0.795,0.25,104.0,58.125,0.4945143282980359,-0.0034871289613305,-0.0021945678128142,0.42944444444444,23,100.0,1000.0,47.61904762,5.629473017,816.4722963600948,23.73472072292482,-0.3729592600982944,0.8850353267732491,1.4336440966251889,0.000257999,0.00010042814,4.632171e-05,2.5689911214127834
267,23_2_1,124.194,382.241,90.293,1.366,0.846,0.076,114.0,0.842,0.233,123.0,66.1,0.8468971532706668,0.0006179888851223,-0.0034334774385285,0.56888888888888,23,100.0,1000.0,47.61904762,5.629473017,816.4722963600948,23.73472072292482,-0.3729592600982944,0.8850353267732491,1.4336440966251889,0.000257999,0.00010042814,4.632171e-05,2.5689911214127834
269,23_2_3,115.133,695.403,104.505,1.386,0.841,0.093,142.0,0.831,0.222,109.0,67.125,0.6092541766288673,0.0001881910376468,-0.0016839866012953,0.47472222222221994,23,100.0,1000.0,47.61904762,5.629473017,816.4722963600948,23.73472072292482,-0.3729592600982944,0.8850353267732491,1.4336440966251889,0.000257999,0.00010042814,4.632171e-05,2.5689911214127834
268,23_2_2,117.393,739.153,123.602,1.368,0.838,0.091,142.0,0.802,0.231,108.0,70.975,0.6203079267742754,0.0034718882740824,-0.003003445032827,0.47944444444444,23,100.0,1000.0,47.61904762,5.629473017,816.4722963600948,23.73472072292482,-0.3729592600982944,0.8850353267732491,1.4336440966251889,0.000257999,0.00010042814,4.632171e-05,2.5689911214127834
266,23_1_4,133.246,1050.012,149.163,1.371,0.846,0.073,118.0,0.814,0.215,97.0,63.075,0.6323486005356856,0.0073972432883156,-0.0019301902955145,0.48555555555555,23,100.0,1000.0,47.61904762,5.629473017,816.4722963600948,23.73472072292482,-0.3729592600982944,0.8850353267732491,1.4336440966251889,0.000257999,0.00010042814,4.632171e-05,2.5689911214127834
265,23_1_3,147.293,1464.49,204.27,1.366,0.839,0.091,102.0,0.808,0.261,90.0,69.775,0.6173776404623177,0.0144622227840681,-0.0021162305323098,0.47944444444444,23,100.0,1000.0,47.61904762,5.629473017,816.4722963600948,23.73472072292482,-0.3729592600982944,0.8850353267732491,1.4336440966251889,0.000257999,0.00010042814,4.632171e-05,2.5689911214127834
264,23_1_2,99.895,739.153,105.755,1.277,0.852,0.066,104.0,0.739,0.25,102.0,69.25,0.3931288765007317,-0.0015132141377201,-0.0019537550617541,0.38888888888888,23,100.0,1000.0,47.61904762,5.629473017,816.4722963600948,23.73472072292482,-0.3729592600982944,0.8850353267732491,1.4336440966251889,0.000257999,0.00010042814,4.632171e-05,2.5689911214127834
263,23_1_1,114.911,513.493,104.041,1.327,0.836,0.084,104.0,0.787,0.261,104.0,63.25,0.5653088864369091,0.0006624497140277,-0.0035479376810894,0.45777777777776996,23,100.0,1000.0,47.61904762,5.629473017,816.4722963600948,23.73472072292482,-0.3729592600982944,0.8850353267732491,1.4336440966251889,0.000257999,0.00010042814,4.632171e-05,2.5689911214127834
270,23_2_4,170.159,916.458,160.255,1.371,0.837,0.089,105.0,0.872,0.218,97.0,66.175,0.8546695465987507,0.0150899213537446,-0.0009668367837759,0.57555555555555,23,100.0,1000.0,47.61904762,5.629473017,816.4722963600948,23.73472072292482,-0.3729592600982944,0.8850353267732491,1.4336440966251889,0.000257999,0.00010042814,4.632171e-05,2.5689911214127834
289,24_3_3,96.353,435.202,84.611,1.28,0.843,0.075,118.0,0.759,0.247,109.0,65.65,0.4686600529884795,-0.0032932598728003,-0.0013721835222356,0.41805555555554996,24,100.0,1050.0,45.35147392,5.493803128,816.0660942598834,23.71083764400676,-0.3728209181132278,0.8917818147115031,1.4978423936259797,0.0002524151,9.387292e-05,4.521372e-05,2.6889021881922925
290,24_3_4,131.277,1176.658,171.815,1.383,0.846,0.085,112.0,0.817,0.231,89.0,66.975,0.5354854258324087,0.0063281261495801,-0.0026237433181688,0.44722222222222,24,100.0,1050.0,45.35147392,5.493803128,816.0660942598834,23.71083764400676,-0.3728209181132278,0.8917818147115031,1.4978423936259797,0.0002524151,9.387292e-05,4.521372e-05,2.6889021881922925
291,24_4_1,31959.033,1652152.51,226872.796,1.409,0.812,0.105,120.0,0.83,0.256,52.0,63.25,0.2198732525255861,0.015621855486309,0.0051786095742028,0.32805555555555,24,100.0,1050.0,45.35147392,5.493803128,816.0660942598834,23.71083764400676,-0.3728209181132278,0.8917818147115031,1.4978423936259797,0.0002524151,9.387292e-05,4.521372e-05,2.6889021881922925
281,24_1_3,15259.651,1650250.514,157327.151,1.341,0.838,0.084,126.0,0.767,0.251,109.0,70.375,0.7557102385439655,0.0194640456257201,0.0025671488749656,0.53777777777777,24,100.0,1050.0,45.35147392,5.493803128,816.0660942598834,23.71083764400676,-0.3728209181132278,0.8917818147115031,1.4978423936259797,0.0002524151,9.387292e-05,4.521372e-05,2.6889021881922925
293,24_4_3,124.394,1070.736,168.489,1.376,0.827,0.078,119.0,0.761,0.27,91.0,61.4,0.4600584572667298,0.0077713522284378,-0.0017046564284992,0.41638888888888004,24,100.0,1050.0,45.35147392,5.493803128,816.0660942598834,23.71083764400676,-0.3728209181132278,0.8917818147115031,1.4978423936259797,0.0002524151,9.387292e-05,4.521372e-05,2.6889021881922925
294,24_4_4,120.923,1388.503,155.683,1.372,0.838,0.082,143.0,0.791,0.246,103.0,67.125,0.5750155669105037,0.0042573354725138,-0.0003367050787788,0.46222222222222004,24,100.0,1050.0,45.35147392,5.493803128,816.0660942598834,23.71083764400676,-0.3728209181132278,0.8917818147115031,1.4978423936259797,0.0002524151,9.387292e-05,4.521372e-05,2.6889021881922925
288,24_3_2,153.717,2620.425,328.769,1.325,0.851,0.076,104.0,0.78,0.235,78.0,61.65,0.5054961684971265,0.0202597656515418,0.0023089011766338,0.43805555555555004,24,100.0,1050.0,45.35147392,5.493803128,816.0660942598834,23.71083764400676,-0.3728209181132278,0.8917818147115031,1.4978423936259797,0.0002524151,9.387292e-05,4.521372e-05,2.6889021881922925
292,24_4_2,182.824,1736.204,320.728,1.306,0.839,0.097,120.0,0.829,0.252,68.0,51.8,0.4756697819024282,0.0224547217512234,0.0018727741442606,0.42611111111111,24,100.0,1050.0,45.35147392,5.493803128,816.0660942598834,23.71083764400676,-0.3728209181132278,0.8917818147115031,1.4978423936259797,0.0002524151,9.387292e-05,4.521372e-05,2.6889021881922925
287,24_3_1,19138.846,1652246.919,176102.744,1.361,0.835,0.09,119.0,0.821,0.234,87.0,64.15,0.5647257596662917,0.0140298523697873,-0.0001189871133875,0.46111111111111,24,100.0,1050.0,45.35147392,5.493803128,816.0660942598834,23.71083764400676,-0.3728209181132278,0.8917818147115031,1.4978423936259797,0.0002524151,9.387292e-05,4.521372e-05,2.6889021881922925
279,24_1_1,107.944,626.323,96.559,1.323,0.84,0.081,94.0,0.783,0.244,82.0,61.35,0.2433050823721722,-0.0014127112430569,-0.0010861381670429,0.33,24,100.0,1050.0,45.35147392,5.493803128,816.0660942598834,23.71083764400676,-0.3728209181132278,0.8917818147115031,1.4978423936259797,0.0002524151,9.387292e-05,4.521372e-05,2.6889021881922925
285,24_2_3,130.964,2461.541,255.44,1.285,0.836,0.095,104.0,0.788,0.25,104.0,67.3,0.6544940508122127,0.0090161936865709,0.0034814051344144,0.49694444444443997,24,100.0,1050.0,45.35147392,5.493803128,816.0660942598834,23.71083764400676,-0.3728209181132278,0.8917818147115031,1.4978423936259797,0.0002524151,9.387292e-05,4.521372e-05,2.6889021881922925
284,24_2_2,113.377,932.576,132.218,1.374,0.839,0.075,136.0,0.778,0.241,101.0,63.925,0.4741663313432345,0.0037091252893951,-0.0022988102098984,0.42138888888888,24,100.0,1050.0,45.35147392,5.493803128,816.0660942598834,23.71083764400676,-0.3728209181132278,0.8917818147115031,1.4978423936259797,0.0002524151,9.387292e-05,4.521372e-05,2.6889021881922925
283,24_2_1,93.174,670.073,99.771,1.264,0.858,0.063,111.0,0.781,0.236,69.0,73.5,0.0513725543638456,-0.0012003105357945,-8.364293605795598e-05,0.25416666666666,24,100.0,1050.0,45.35147392,5.493803128,816.0660942598834,23.71083764400676,-0.3728209181132278,0.8917818147115031,1.4978423936259797,0.0002524151,9.387292e-05,4.521372e-05,2.6889021881922925
282,24_1_4,131.904,1047.709,158.894,1.378,0.841,0.092,121.0,0.822,0.247,120.0,69.525,0.8626085434990984,0.0033589938845446,-0.0020129962191744,0.5763888888888801,24,100.0,1050.0,45.35147392,5.493803128,816.0660942598834,23.71083764400676,-0.3728209181132278,0.8917818147115031,1.4978423936259797,0.0002524151,9.387292e-05,4.521372e-05,2.6889021881922925
286,24_2_4,117.844,1802.981,184.252,1.36,0.841,0.092,122.0,0.801,0.24,124.0,64.5,0.74688247697341,0.0107991592345023,0.0010652564554397,0.53222222222222,24,100.0,1050.0,45.35147392,5.493803128,816.0660942598834,23.71083764400676,-0.3728209181132278,0.8917818147115031,1.4978423936259797,0.0002524151,9.387292e-05,4.521372e-05,2.6889021881922925
280,24_1_2,125.976,1160.54,188.633,1.291,0.848,0.092,126.0,0.78,0.24,110.0,63.825,0.6505132656824645,0.01331721826704,0.0038937712538541,0.49583333333332996,24,100.0,1050.0,45.35147392,5.493803128,816.0660942598834,23.71083764400676,-0.3728209181132278,0.8917818147115031,1.4978423936259797,0.0002524151,9.387292e-05,4.521372e-05,2.6889021881922925
307,25_4_4,83.054,336.188,68.128,1.181,0.871,0.062,123.0,0.744,0.216,29.0,48.975,-0.3418299918920932,-0.0008822400131312,0.0003381642634287,0.09916666666665999,25,100.0,525.0,90.70294785,7.769410892,815.6657749901821,23.702524440479483,-0.3763502720382981,0.8946730525987907,1.4678640184942366,0.0002271105999999,0.00011620522,6.649213e-05,1.954392410254892
306,25_4_3,166.559,559.546,151.595,1.26,0.858,0.092,90.0,0.819,0.269,9.0,46.1,-0.4566163078068158,0.0010359195488219,0.0002043166981392,0.05444444444443999,25,100.0,525.0,90.70294785,7.769410892,815.6657749901821,23.702524440479483,-0.3763502720382981,0.8946730525987907,1.4678640184942366,0.0002271105999999,0.00011620522,6.649213e-05,1.954392410254892
305,25_4_2,119.08,165.791,41.333,1.216,0.884,0.037,85.0,0.813,0.16,7.0,600.0,-0.4868104998990052,-0.0001521586711477,0.0007028232439004,0.042222222222219996,25,100.0,525.0,90.70294785,7.769410892,815.6657749901821,23.702524440479483,-0.3763502720382981,0.8946730525987907,1.4678640184942366,0.0002271105999999,0.00011620522,6.649213e-05,1.954392410254892
304,25_4_1,81.43,142.765,45.349,1.203,0.857,0.063,90.0,0.792,0.187,11.0,77.2,-0.5023619227140663,-0.0006714617636533,0.0009812971692604,0.03611111111111,25,100.0,525.0,90.70294785,7.769410892,815.6657749901821,23.702524440479483,-0.3763502720382981,0.8946730525987907,1.4678640184942366,0.0002271105999999,0.00011620522,6.649213e-05,1.954392410254892
303,25_3_4,111.076,402.965,94.466,1.25,0.867,0.079,105.0,0.812,0.232,21.0,44.65,-0.371221702455364,-9.059367152471025e-05,0.0002094301803809,0.08777777777777,25,100.0,525.0,90.70294785,7.769410892,815.6657749901821,23.702524440479483,-0.3763502720382981,0.8946730525987907,1.4678640184942366,0.0002271105999999,0.00011620522,6.649213e-05,1.954392410254892
302,25_3_2,94.951,306.254,84.108,1.27,0.853,0.081,90.0,0.785,0.252,17.0,51.05,-0.4404302367405996,-0.0003377412421754,0.0007033904164156,0.06055555555555,25,100.0,525.0,90.70294785,7.769410892,815.6657749901821,23.702524440479483,-0.3763502720382981,0.8946730525987907,1.4678640184942366,0.0002271105999999,0.00011620522,6.649213e-05,1.954392410254892
301,25_3_1,74.343,216.45,63.798,1.139,0.901,0.037,90.0,0.712,0.157,7.0,48.15,-0.535000329064493,-0.0003182782323267,0.0010233728791603,0.02333333333333,25,100.0,525.0,90.70294785,7.769410892,815.6657749901821,23.702524440479483,-0.3763502720382981,0.8946730525987907,1.4678640184942366,0.0002271105999999,0.00011620522,6.649213e-05,1.954392410254892
299,25_2_3,147.6,271.714,58.62,1.268,0.887,0.039,99.0,0.838,0.154,10.0,82.85,-0.4557214374821032,0.0002423090350268,0.0004097221247019,0.05444444444443999,25,100.0,525.0,90.70294785,7.769410892,815.6657749901821,23.702524440479483,-0.3763502720382981,0.8946730525987907,1.4678640184942366,0.0002271105999999,0.00011620522,6.649213e-05,1.954392410254892
298,25_2_1,117.436,331.583,112.066,1.194,0.891,0.041,90.0,0.751,0.249,7.0,101.7,-0.5167054342923137,0.0002651776415587,0.0007821921476689,0.03055555555555,25,100.0,525.0,90.70294785,7.769410892,815.6657749901821,23.702524440479483,-0.3763502720382981,0.8946730525987907,1.4678640184942366,0.0002271105999999,0.00011620522,6.649213e-05,1.954392410254892
297,25_1_4,139.771,412.176,98.375,1.28,0.879,0.056,109.0,0.888,0.191,20.0,72.55,-0.3268046019338941,0.0001855203607734,-0.0004259619861776,0.105,25,100.0,525.0,90.70294785,7.769410892,815.6657749901821,23.702524440479483,-0.3763502720382981,0.8946730525987907,1.4678640184942366,0.0002271105999999,0.00011620522,6.649213e-05,1.954392410254892
296,25_1_3,123.48,271.714,79.824,1.268,0.877,0.059,71.0,0.894,0.162,8.0,144.4,-0.5031267697139301,-1.3456972874721714e-05,0.0006174581878548,0.03583333333333,25,100.0,525.0,90.70294785,7.769410892,815.6657749901821,23.702524440479483,-0.3763502720382981,0.8946730525987907,1.4678640184942366,0.0002271105999999,0.00011620522,6.649213e-05,1.954392410254892
295,25_1_1,97391.733,1652391.986,388750.135,1.455,0.827,0.127,104.0,0.858,0.228,17.0,90.475,-0.3190634142565436,0.0041805670701232,0.0001141712365352,0.10861111111110999,25,100.0,525.0,90.70294785,7.769410892,815.6657749901821,23.702524440479483,-0.3763502720382981,0.8946730525987907,1.4678640184942366,0.0002271105999999,0.00011620522,6.649213e-05,1.954392410254892
300,25_2_4,130.561,425.992,105.25,1.195,0.872,0.046,86.0,0.827,0.193,10.0,38.1,-0.4755929450481028,0.0002165881698885,0.0005396870664393,0.04666666666666,25,100.0,525.0,90.70294785,7.769410892,815.6657749901821,23.702524440479483,-0.3763502720382981,0.8946730525987907,1.4678640184942366,0.0002271105999999,0.00011620522,6.649213e-05,1.954392410254892
316,26_3_2,156.032,649.35,139.115,1.295,0.869,0.077,90.0,0.827,0.205,21.0,67.3,-0.2732156014226685,0.0022185684389711,-0.0008979845468062,0.12638888888888,26,100.0,575.0,82.81573499,7.423929165,815.2872086289271,23.727506626451923,-0.3806214962182273,0.8951208075912738,1.397017513876879,0.000254704,0.00011052966,6.840272e-05,2.3043950374949134
322,26_4_4,200.792,941.787,195.032,1.412,0.843,0.077,122.0,0.918,0.167,20.0,32.3,-0.247866963661957,0.0081495195958018,0.0008727637912613,0.13833333333333,26,100.0,575.0,82.81573499,7.423929165,815.2872086289271,23.727506626451923,-0.3806214962182273,0.8951208075912738,1.397017513876879,0.000254704,0.00011052966,6.840272e-05,2.3043950374949134
321,26_4_3,148.357,393.755,110.399,1.524,0.802,0.113,122.0,0.824,0.244,21.0,51.425,-0.302401565118298,0.0029683318620085,0.0002247171116792,0.11527777777776999,26,100.0,575.0,82.81573499,7.423929165,815.2872086289271,23.727506626451923,-0.3806214962182273,0.8951208075912738,1.397017513876879,0.000254704,0.00011052966,6.840272e-05,2.3043950374949134
320,26_4_2,132.725,564.151,129.536,1.267,0.865,0.058,90.0,0.785,0.255,25.0,71.0,-0.2883633791766924,0.0019772570754666,0.0002673755456694,0.12055555555554999,26,100.0,575.0,82.81573499,7.423929165,815.2872086289271,23.727506626451923,-0.3806214962182273,0.8951208075912738,1.397017513876879,0.000254704,0.00011052966,6.840272e-05,2.3043950374949134
319,26_4_1,111.807,741.456,156.225,1.295,0.85,0.076,99.0,0.731,0.22,18.0,35.475,-0.402244839130133,0.0012568535558792,0.0003906177093958,0.07583333333333,26,100.0,575.0,82.81573499,7.423929165,815.2872086289271,23.727506626451923,-0.3806214962182273,0.8951208075912738,1.397017513876879,0.000254704,0.00011052966,6.840272e-05,2.3043950374949134
318,26_3_4,110.528,209.542,60.084,1.207,0.873,0.061,93.0,0.809,0.239,14.0,88.15,-0.4456064188941492,-0.0004047168655878,0.0004023604294893,0.05833333333333,26,100.0,575.0,82.81573499,7.423929165,815.2872086289271,23.727506626451923,-0.3806214962182273,0.8951208075912738,1.397017513876879,0.000254704,0.00011052966,6.840272e-05,2.3043950374949134
317,26_3_3,107.806,336.188,79.62,1.41,0.859,0.057,99.0,0.875,0.148,11.0,23.4,-0.4652896299282367,-0.0001523207058028,0.0008050524388583,0.050833333333330004,26,100.0,575.0,82.81573499,7.423929165,815.2872086289271,23.727506626451923,-0.3806214962182273,0.8951208075912738,1.397017513876879,0.000254704,0.00011052966,6.840272e-05,2.3043950374949134
315,26_3_1,120.378,232.568,74.254,1.205,0.881,0.044,90.0,0.835,0.223,18.0,56.85,-0.3833085976849321,-0.000318089250471,-7.951931850762321e-05,0.08277777777777,26,100.0,575.0,82.81573499,7.423929165,815.2872086289271,23.727506626451923,-0.3806214962182273,0.8951208075912738,1.397017513876879,0.000254704,0.00011052966,6.840272e-05,2.3043950374949134
308,26_1_1,103.41,200.331,55.668,1.082,0.884,0.027,90.0,0.865,0.165,11.0,33.125,-0.486325599474973,-0.0004471377359376,0.0009100264813666,0.042499999999999996,26,100.0,575.0,82.81573499,7.423929165,815.2872086289271,23.727506626451923,-0.3806214962182273,0.8951208075912738,1.397017513876879,0.000254704,0.00011052966,6.840272e-05,2.3043950374949134
313,26_2_3,121.413,248.687,76.51,1.303,0.853,0.072,90.0,0.826,0.159,11.0,600.0,-0.4642646901047853,-0.0001555438770363,0.0004897243838564,0.05111111111111,26,100.0,575.0,82.81573499,7.423929165,815.2872086289271,23.727506626451923,-0.3806214962182273,0.8951208075912738,1.397017513876879,0.000254704,0.00011052966,6.840272e-05,2.3043950374949134
312,26_2_1,97.534,278.622,72.543,1.302,0.855,0.074,100.0,0.772,0.224,14.0,30.45,-0.459887513449108,-0.0002870848192641,0.0006503345443683,0.05277777777777,26,100.0,575.0,82.81573499,7.423929165,815.2872086289271,23.727506626451923,-0.3806214962182273,0.8951208075912738,1.397017513876879,0.000254704,0.00011052966,6.840272e-05,2.3043950374949134
311,26_1_4,89.319,292.438,77.342,1.096,0.882,0.052,90.0,0.683,0.24,19.0,46.25,-0.4328863375263608,-0.00029426314611,0.0004363136616719,0.06333333333333,26,100.0,575.0,82.81573499,7.423929165,815.2872086289271,23.727506626451923,-0.3806214962182273,0.8951208075912738,1.397017513876879,0.000254704,0.00011052966,6.840272e-05,2.3043950374949134
310,26_1_3,124.844,481.256,96.757,1.3,0.854,0.113,99.0,0.836,0.206,23.0,31.55,-0.3236498318115036,2.5956240598803457e-05,0.0003657084803044,0.10638888888888001,26,100.0,575.0,82.81573499,7.423929165,815.2872086289271,23.727506626451923,-0.3806214962182273,0.8951208075912738,1.397017513876879,0.000254704,0.00011052966,6.840272e-05,2.3043950374949134
309,26_1_2,105.085,400.662,90.928,1.202,0.871,0.068,97.0,0.808,0.179,22.0,59.25,-0.3578923991870081,-0.0004719884466239,0.0002701839010661,0.09277777777776999,26,100.0,575.0,82.81573499,7.423929165,815.2872086289271,23.727506626451923,-0.3806214962182273,0.8951208075912738,1.397017513876879,0.000254704,0.00011052966,6.840272e-05,2.3043950374949134
314,26_2_4,129.607,582.572,128.383,1.267,0.849,0.068,90.0,0.816,0.252,28.0,36.875,-0.2618108486846009,0.0032265269460533,-9.870116186192892e-05,0.13111111111110998,26,100.0,575.0,82.81573499,7.423929165,815.2872086289271,23.727506626451923,-0.3806214962182273,0.8951208075912738,1.397017513876879,0.000254704,0.00011052966,6.840272e-05,2.3043950374949134
332,27_3_2,118.692,527.309,118.074,1.224,0.875,0.05,90.0,0.798,0.212,22.0,71.1,-0.3584674862083138,0.0006510982716467,0.0002622079011961,0.09277777777776999,27,100.0,625.0,76.19047619,7.120782704,815.0314655447186,23.711297263938864,-0.3777277078730328,0.9053953668545196,1.4819018200200098,0.0002424029,0.00010459559,6.359607e-05,2.317525050530333
